Star-rating,Name,Reviewer Profile Url,Review Title,Review Content,images,profile icon,Date,helpful,verified,variant,rating,text_ko
5.0 out of 5 stars,Jei,https://www.amazon.com/gp/customer-reviews/R7HUJQT2SL1FD/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 I love this product it's the best",This product is excellent I really love it my skin looks beautiful with a shine I apply this first oil-based one and then the second one and I can really notice the change once my skin shines it looks radiant,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 5, 2025",0,Verified Purchase,,5,이 제품은 정말 좋아요. 피부가 윤기나고 예뻐요. 첫 번째 오일 베이스 바르고 두 번째 바르고 나면 피부가 윤기나고 광채나는 변화를 확실히 느낄 수 있어요.
5.0 out of 5 stars,Cira saenz,https://www.amazon.com/gp/customer-reviews/RYNR8JCUTAE3O/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 100% Recommended.","This cleanser is powerful, removes all makeup, even the one that is water proof. While remaining gentle with your skin. I have the complete double cleaning set. I feel that my Skincare routine has improved, it fulfills what it promises, it removes even your dirtiest sins. It's a good investment in case you're thinking about it, I assure you that you'll like it.",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 29, 2025",2 people found this helpful,Verified Purchase,,5,"이 클렌저는 강력하고 모든 메이크업을 제거합니다. 워터프루프 제품도 마찬가지입니다. 피부에 부드러움을 유지하면서. 완벽한 이중 ​​청소 세트가 있습니다. 내 스킨케어 루틴이 개선되고, 약속한 대로 이루어지고, 가장 더러운 죄까지도 제거되는 것 같아요. 당신이 그것에 대해 생각하고 있다면 그것은 좋은 투자입니다. 당신이 그것을 좋아할 것이라고 확신합니다."
5.0 out of 5 stars,AP,https://www.amazon.com/gp/customer-reviews/R23L6I439E8U7G/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Best k beauty face wash!",Bought this alongside anua heart leaf pore deep cleansing foam and use this pore cleansing oil as part of a two-step face cleanse and will not go back. These face washes are hands down the best. The pore cleansing oil takes off the dirt of the day and all of my makeup. It has helped my skin appearance remain smooth and soft.,"https://m.media-amazon.com/images/I/71sP7K3FtHL.88.jpg  
",https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 30, 2025",5 people found this helpful,Verified Purchase,,5,아누아 하트 리프 포어 딥 클렌징 폼과 함께 구입하여 이 모공 클렌징 오일을 2단계 페이스 클렌징의 일부로 사용하면 다시는 돌아가지 않습니다. 이 세안제는 최고입니다. 모공 클렌징 오일이 하루의 노폐물과 메이크업을 모두 지워줍니다. 그것은 내 피부 모양을 부드럽고 부드럽게 유지하는 데 도움이되었습니다.
5.0 out of 5 stars,Moustapha Toure (CIV),https://www.amazon.com/gp/customer-reviews/R3RF63KNRQ2EBW/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 I love it!!!!!","I just fall in love with this product. The nice & subtle scent, the texture that is not greasy, the way it dissolves the make up, the way it emulsifies with water. I loved everything! Now, let's see over time if my skin loves it as much as I do",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 1, 2025",One person found this helpful,Verified Purchase,,5,"나는이 제품과 사랑에 빠졌습니다. 은은하고 좋은 향, 끈적이지 않는 질감, 메이크업을 녹이는 방식, 물에 유화되는 방식. 나는 모든 것을 사랑했습니다! 자, 내 피부도 나만큼 좋아하는지 시간을 두고 지켜보자."
5.0 out of 5 stars,Stephanie,https://www.amazon.com/gp/customer-reviews/R1IF8A64MRHJ88/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Works well",Helps a lot removing my makeup I was not sure at first being oily based but totally worth it,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 17, 2025",0,Verified Purchase,,5,메이크업을 지우는 데 많은 도움이 됩니다. 처음에는 오일리한지 잘 몰랐지만 그만한 가치가 있었습니다.
5.0 out of 5 stars,Sanice Olivera,https://www.amazon.com/gp/customer-reviews/R2HMTERKR4H2I6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Great buy","It's an oil but using it with another cleaning product works so good. Don't leave your skin greasy. Use ANUA Heartleaf Quercetinol Pore Deep Cleansing , it's the perfect match",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 7, 2025",0,Verified Purchase,,5,오일인데 다른 클렌징 제품과 함께 사용하면 너무 좋아요. 피부를 기름진 상태로 두지 마십시오. ANUA 하트리프 퀘르세티놀 포어 딥 클렌징을 사용해보세요. 완벽하게 어울립니다.
5.0 out of 5 stars,Genesis leon,https://www.amazon.com/gp/customer-reviews/R1SWNTOOU5AIOZ/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Oil cleaner","One of the best oil cleansers for your skin, I like it because I am dry skin and it has helped me with my hydration, it is very gentle with my skin since I also have sensitive skin",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 2, 2025",0,Verified Purchase,,5,피부를 위한 최고의 오일 클렌저 중 하나입니다. 저는 건성 피부이고 수분 공급에 도움이 되기 때문에 좋아합니다. 피부도 민감하기 때문에 피부에 매우 부드럽습니다.
5.0 out of 5 stars,Rhyann Wilson,https://www.amazon.com/gp/customer-reviews/R1M4VH9ZXTY5WV/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Holy grail for stubborn clogged pores!","I’m not usually one to write a review of a skincare product because I’ve tried so many and my skin is just so problematic no matter what. This is probably the first time in years that a new product I’ve tried wasn’t a flop. Is it a miracle? No. But my acne is less inflamed, my skin stays hydrated and smooth, and I do think my clogged pores have SLOWLY improved (over the last 2 months). This is really saying a lot coming from me because my clogged pores have not budged for years and this has made a very noticeable difference. My favorite combo is this and a clay mask, it really helps clean out your pores if you struggle with bumps and blackheads. You do have to be consistent to see the benefits but if you can manage to double cleanse at least once a day if not morning and night then I think you’d still see benefits. One important thing to note is that if you get your skin wet before lathering it into your skin then you’ll have to use a lot of product because water thins it out a ton. It’s nice because it rinses off so easily for an oil but you have to remember that you can’t wet your hands or face first (unlike normal cleansers which wouldn’t work like that). Especially if you use it in the shower that can be a bit hard to remember but it’s not a big deal.",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on February 6, 2025",69 people found this helpful,Verified Purchase,,5,"나는 보통 스킨케어 제품에 대한 리뷰를 작성하는 사람이 아닙니다. 왜냐하면 나는 너무 많은 것을 시도했고 내 피부는 무슨 일이 있어도 너무 문제가 되기 때문입니다. 내가 시도한 신제품이 실패하지 않은 것은 아마도 몇 년 만에 처음일 것입니다. 기적인가요? 아니요. 하지만 내 여드름은 염증이 덜하고, 피부가 촉촉하고 매끄러워져 있으며, 막힌 모공이 (지난 2개월 동안) 천천히 개선된 것 같아요. 막힌 모공이 몇 년 동안 움직이지 않았기 때문에 이것은 나에게 많은 것을 말하고 있습니다."
5.0 out of 5 stars,Shanique,https://www.amazon.com/gp/customer-reviews/R19RCYJB9E9ICO/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Anua oil",Simple amazing this oil does a lot to clear of the skin,"https://m.media-amazon.com/images/I/61i55Nzi5+L.88.jpg  
","https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 19, 2025",One person found this helpful,Verified Purchase,,5,간단하고 놀라운 이 오일은 피부를 깨끗이 하는 데 많은 역할을 합니다.
5.0 out of 5 stars,John Richardson,https://www.amazon.com/gp/customer-reviews/RN4VV25NC48J2/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Great face oil",Love it! Just the right texture. Cleans well leaves the face comfy and ready for a second cleanse or just serum and a moisturizer DOES NOT leave the face oily at all. Great purchase,,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 1, 2025",0,Verified Purchase,,5,정말 좋아요! 딱 맞는 질감. 잘 클렌징하면 얼굴이 편안해지며 두 번째 클렌징을 하거나 세럼만 바르면 됩니다. 모이스처라이저를 사용하면 얼굴이 전혀 기름진 상태로 남지 않습니다. 훌륭한 구매
5.0 out of 5 stars,Jose Ortega,https://www.amazon.com/gp/customer-reviews/R3RRX6YYZYLMW6/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 9/10","It's a good product, it's highly recommended",,"https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/default._CR0,0,1024,1024_SX48_.png","Reviewed in the United States on April 19, 2025",0,Verified Purchase,,5,좋은제품입니다 적극추천합니다
5.0 out of 5 stars,Kaylee Douglas,https://www.amazon.com/gp/customer-reviews/RWISKXKOU1PQ9/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 This saved a life","Okay so I got this product for my own facial benefit but when I was out, my mother happened to call me that one of our foster kittens was caught in a mouse trap and this product happened to save the kittens life. I will now forever use this product and recommend",,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 23, 2025",6 people found this helpful,Verified Purchase,,5,"좋아, 그래서 나는 내 얼굴에 도움이 되도록 이 제품을 구입했는데, 내가 밖에 있을 때 어머니가 우연히 우리 위탁 새끼 고양이 중 한 마리가 쥐덫에 걸렸고 이 제품이 새끼 고양이의 생명을 구했다고 전화를 하셨습니다. 나는 이제 이 제품을 영원히 사용하고 추천할 것입니다"
5.0 out of 5 stars,JKC,https://www.amazon.com/gp/customer-reviews/R2ZW852LZBOO62/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 I was skeptical, and I like it",Ok I think this actually works for pores and sebaceous filaments. It is thinner than I thought (which I think is a good thing). And we do cleanse with a cleanser after. I think it is worth a try but will update after more time (1 month or so in).,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 23, 2025",4 people found this helpful,Verified Purchase,,5,"좋아요, 제 생각엔 이것이 실제로 모공과 피지선에 효과가 있는 것 같아요. 생각보다 얇아서(좋은거 같아요) 그리고 그 후에는 클렌저로 클렌징을 합니다. 시도해 볼 가치가 있다고 생각하지만 시간이 좀 더 지나면(1개월 정도) 업데이트될 것입니다."
5.0 out of 5 stars,Janelle Wilkinson,https://www.amazon.com/gp/customer-reviews/R1YERWZ6XJQP29/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 GOOD BUY !",LOVE THIS WORK WONDERS . JUST BE CONSTISTENT .,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on April 19, 2025",0,Verified Purchase,,5,이 작품이 정말 마음에 듭니다. 일관성을 유지하세요.
5.0 out of 5 stars,Clarissa Reyes,https://www.amazon.com/gp/customer-reviews/RYHKTUIIWSUO1/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 Face change",BEST FOR OILY FACE been struggling for years always have an oily face I shine from 1000 Miles’s away but this life change the best same day results no lie worth every penny ❗️❗️❗️,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 29, 2025",One person found this helpful,Verified Purchase,,5,BEST FOR OILY FACE 수년 동안 어려움을 겪었습니다. 항상 기름진 얼굴을 가지고 있습니다. 나는 1000마일 떨어진 곳에서 빛나지만 이 인생은 당일 최고의 결과를 가져옵니다. 한 푼도 아깝지 않습니다 ❗️❗️❗️
5.0 out of 5 stars,Amanda McCarthy,https://www.amazon.com/gp/customer-reviews/ROYBIWOY6E50A/ref=cm_cr_getr_d_rvw_ttl?ie=UTF8&ASIN=B0BN2PX8V3,"5.0 out of 5 stars
 It actually works!",This stuff smells amazing! It’s odd at first putting oil on dry skin but after washing it off with water and then cleaning my face with the foam face wash my skin feels so soft and there are so many less black heads!! I was skeptical since it was just something I casually came across on FB but it actually works!!,,https://images-na.ssl-images-amazon.com/images/G/01/x-locale/common/grey-pixel.gif,"Reviewed in the United States on March 11, 2025",One person found this helpful,Verified Purchase,,5,이 물건 냄새가 정말 대단해요! 건조한 피부에 처음 오일을 바르는 건 좀 이상하지만 물로 세안하고 거품 세안을 하고 나니 피부가 부드러워지고 블랙헤드도 많이 줄었어요!! FB에서 우연히 접한 내용이라 회의적이었지만 실제로 작동합니다!!
